,CROPS,TYPE_OF_CROP,SOIL,SOIL_PH_LOW,SOIL_PH_HIGH,CROPDURATION_MIN,CROPDURATION_MAX,MIN_TEMP,MAX_TEMP,WATER_REQUIRED_MIN,WATER_REQUIRED_MAX,RELATIVE_HUMIDITY_MIN,RELATIVE_HUMIDITY_MAX
232,wheat,cereals,sandy soils to heavy cotton soils,4,5,875.3526889,80.29282384,5,16,470.2562492,806.0073131,16,18
233,wheat,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,641.5527909,873.7334173,5,16,1314.462528,1760.918417,16,18
234,wheat,cereals,wide range of soils,4,5,871.3607439,785.2317789,5,16,1531.577946,1425.635957,16,18
235,wheat,cereals,Loamy,4,5,253.807588,374.2666968,5,16,1103.499958,620.4360671,16,18
236,wheat,cereals,"Well-drained, Loamy Soil",4,5,190.0562283,712.4038338,5,16,1354.283635,1464.576894,16,18
237,wheat,cereals,"alluvial,loamy ",4,5,173.9879771,509.5079438,5,16,806.1202638,1313.889279,16,18
238,wheat,cereals,medium to heavy black soil,4,5,720.0681273,543.280905,5,16,1065.568166,2088.757066,16,18
239,wheat,cereals, well-drained sandy loams or sandy soils ,4,5,728.4848625,381.6758723,5,16,1653.794147,1021.510934,16,18
240,wheat,cereals,well-drained sandy loams or sandy soils ,4,5,860.4658176,494.0422905,5,16,1248.501086,1332.67468,16,18
241,wheat,cereals, well-drained sandy loams or sandy soils ,4,5,493.181714,879.5638702,5,16,1429.169363,948.3940632,16,18
242,wheat,cereals,Alluvia or loamy and clayey soil,4,5,708.6694732,797.7782493,5,16,369.9992629,939.8632463,16,18
243,wheat,cereals,LoamySandy,4,5,64.29637779,955.2029933,5,16,699.1816604,1593.409122,16,18
244,wheat,cereals,clay-based soil,4,5,682.7511785,197.8521386,5,16,1869.119704,793.0466739,16,18
245,wheat,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,87.21581447,567.6673841,5,16,417.6479007,1878.227142,16,18
246,wheat,cereals,all types of friable soil,4,5,928.5530668,106.0492207,5,16,1249.637487,2254.749729,16,18
247,wheat,cereals,Well Drained,4,5,365.306607,56.12602916,5,16,1630.273842,1562.364316,16,18
248,wheat,cereals,well-drained loamy soils,4,5,900.4400528,215.3205904,5,16,443.6280724,1482.426007,16,18
249,wheat,cereals,Sandy loam,4,5,864.5352883,519.690749,5,16,1597.438933,531.3521856,16,18
250,wheat,cereals,Sandy Loam,4,5,400.9072319,702.4499668,5,16,343.1456579,1127.05329,16,18
251,wheat,cereals,sandy soils to heavy cotton soils,4,5,69.42706842,172.3926949,5,16,1421.486481,615.7771571,16,18
252,wheat,cereals, light to heavy soils ,4,5,555.5358347,59.39313276,5,16,340.5841966,849.9975507,16,18
253,wheat,cereals,all types of friable soil,4,5,340.5133636,960.6056601,5,16,1350.556814,1374.884646,16,18
254,wheat,cereals,Red sandy loam,4,5,168.6317104,700.7016327,5,16,1605.055293,1484.422158,16,18
255,wheat,cereals,wide range of soils,4,5,874.9851784,873.0998728,5,16,1317.502618,1385.194599,16,18
256,wheat,cereals,Sandy Loam,4,5,561.2232685,782.9597464,5,16,1799.622612,1868.629811,16,18
257,wheat,cereals,"alluvial,loamy ",4,5,228.0365193,453.4860341,5,16,746.3591064,698.2227091,16,18
258,wheat,cereals,clay-based soil,4,5,74.09602131,341.5011328,5,16,527.0722522,715.7140164,16,18
259,wheat,cereals,Loamy,4,5,246.3405026,659.5102423,5,16,871.8779743,2025.505891,16,18
260,wheat,cereals,"Well-drained, Loamy Soil",4,5,931.7494164,228.7082068,5,16,1842.07735,2088.19331,16,18
261,wheat,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,192.6874249,398.0865043,5,16,673.666997,469.8803241,16,18
262,wheat,cereals,all types of friable soil,4,5,803.8321048,601.9545714,5,16,1866.622914,1671.019001,16,18
263,wheat,cereals,wide range of soils,4,5,694.1698042,158.7382032,5,16,1745.58944,2324.982073,16,18
264,wheat,cereals,deep loam soils,4,5,229.2024322,325.5677026,5,16,803.1587876,1606.329831,16,18
265,wheat,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,121.1745781,746.2064924,5,16,1266.556872,1707.468191,16,18
266,wheat,cereals,Loamy soil/ Lateritic soil,4,5,593.8730902,909.7393276,5,16,1516.10249,1447.657468,16,18
267,wheat,cereals,well-drained loamy soils,4,5,248.0401411,44.06863399,5,16,1713.217614,1625.081519,16,18
268,wheat,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,524.7325445,261.3596612,5,16,732.2560977,2132.221867,16,18
269,wheat,cereals,Well grained deep loamy moist and alluviual soil,4,5,770.0469346,254.3051107,5,16,1474.749768,706.6659747,16,18
270,wheat,cereals, well-drained sandy loams or sandy soils ,4,5,618.0257347,756.7877536,5,16,1813.162042,964.7012521,16,18
271,wheat,cereals,"alluvial,loamy ",4,5,530.7092064,818.613357,5,16,417.9117027,448.2882291,16,18
272,wheat,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,331.3716959,594.8354335,5,16,1513.714041,1563.116961,16,18
273,wheat,cereals,"alluvial,loamy ",4,5,307.1190272,191.3896602,5,16,397.1601346,1556.178728,16,18
274,wheat,cereals,well-drained sandy loams or sandy soils ,4,5,904.1716462,237.8294515,5,16,766.5669128,1161.689867,16,18
275,wheat,cereals,light or sandy loam soil,4,5,835.0458315,655.743679,5,16,1074.676897,867.951959,16,18
276,wheat,cereals,Loamy soil,4,5,649.32,241.1064522,5,16,483.7166756,2348.900748,16,18
277,wheat,cereals,deep loam soils,4,5,640.5063934,943.798957,5,16,1260.276768,1119.975996,16,18
278,wheat,cereals,deep loam soils,4,5,766.158255,496.7705702,5,16,1629.970992,662.4758038,16,18
279,wheat,cereals,wide range of soils,4,5,787.132436,641.4829813,5,16,615.0212564,1525.35507,16,18
280,wheat,cereals,well-drained sandy loams or sandy soils ,4,5,76.26798471,783.2578618,5,16,1847.508337,1981.037221,16,18
281,wheat,cereals,Rich red loamy soil,4,5,241.9058433,625.7350206,5,16,1391.030474,1068.492304,16,18
282,wheat,cereals,Loamy soil,4,5,593.0575827,591.630184,5,16,1392.199384,734.6528502,16,18
283,wheat,cereals,deep loam soils,4,5,504.6898495,342.3722078,5,16,1530.881875,1102.283488,16,18
284,wheat,cereals, light to heavy soils ,4,5,753.2510759,234.3998179,5,16,1483.506974,1711.256814,16,18
285,wheat,cereals,well-drained loamy soils,4,5,144.9254852,81.47040093,5,16,1260.550721,1745.982094,16,18
286,wheat,cereals,"Well-drained, Loamy Soil",4,5,890.9826934,416.7459569,5,16,1623.90423,1533.695526,16,18
287,wheat,cereals,well-drained soil,4,5,496.1306691,367.9397278,5,16,1485.53142,1787.869333,16,18
288,wheat,cereals,well-drained loamy soils,4,5,532.0983135,743.2549605,5,16,1704.98396,2047.657401,16,18
289,wheat,cereals,Red lateritic loam,4,5,359.1407763,96.66755268,5,16,1315.473608,1977.002096,16,18
290,wheat,cereals,Sandy,4,5,559.560394,478.397776,5,16,726.9381392,1113.320399,16,18
291,wheat,cereals,Sandy,4,5,933.8703352,640.3315498,5,16,623.719941,1585.322996,16,18
292,wheat,cereals,Red lateritic loam,4,5,543.8918361,316.1357268,5,16,1267.922571,1589.992211,16,18
293,wheat,cereals,Alluvia or loamy and clayey soil,4,5,333.0875292,278.3713034,5,16,1429.414061,1339.129274,16,18
294,wheat,cereals,well-drained soil,4,5,623.6109441,329.8116783,5,16,403.6047685,2323.562289,16,18
295,wheat,cereals,wide range of soils,4,5,618.1095378,75.72182762,5,16,1121.805218,610.0527996,16,18
296,wheat,cereals,light or sandy loam soil,4,5,619.3608844,204.2126214,5,16,1806.52823,1578.518153,16,18
297,wheat,cereals,well-drained sandy loams or sandy soils ,4,5,692.8627482,567.6469096,5,16,1035.357838,1824.824873,16,18
298,wheat,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,717.7676991,687.1437461,5,16,1539.267528,1110.103371,16,18
299,wheat,cereals, Any Loamy,4,5,903.1985773,933.4757274,5,16,375.7980721,1786.654919,16,18
300,wheat,cereals,Loamy Soil,4,5,646.4070207,189.227052,5,16,909.9502594,758.8218992,16,18
301,wheat,cereals,"red, black, sandy, loamy and shallow black soils.",4,5,826.4280078,693.5701312,5,16,1193.387776,907.254013,16,18
302,wheat,cereals,Sandy Loam,4,5,196.606715,931.8098668,5,16,393.6780898,1035.532506,16,18
303,wheat,cereals, light to heavy soils ,4,5,426.6489279,498.6473159,5,16,549.0591572,2252.673952,16,18
304,wheat,cereals,"alluvial,loamy ",4,5,376.2441886,774.8300561,5,16,1452.449518,1452.133714,16,18
305,maize,cereals,LoamySandy,4,5,298.0986732,807.1325911,5,16,432.8470635,2025.680385,16,18
306,maize,cereals,Red lateritic loam,4,5,704.6039246,480.5753713,5,16,462.1106986,1100.825274,16,18
307,maize,cereals, well-drained sandy loams or sandy soils ,4,5,672.1424668,698.662409,5,16,687.2448258,1407.472143,16,18
308,maize,cereals,"clay, clay loam, or sandy loam soils",4,5,50.34024147,430.7038513,5,16,1867.475724,1796.807643,16,18
309,maize,cereals, light to heavy soils ,4,5,131.1420688,643.5228305,5,16,1774.52481,2001.127241,16,18
310,maize,cereals,sandy loam to clays of black cotton soils,4,5,837.8701905,802.9074293,5,16,957.887083,620.411773,16,18
311,maize,cereals, well-drained sandy loams or sandy soils ,4,5,197.9674856,715.7551408,5,16,959.0484377,844.6773119,16,18
312,maize,cereals,"alluvial,loamy ",4,5,241.7792469,333.2963974,5,16,1110.89904,492.6410341,16,18
313,maize,cereals,Silt Loam to loamy,4,5,634.5778892,428.2410313,5,16,798.9919251,1392.522751,16,18
314,maize,cereals,Sandy,4,5,629.9174944,404.8024922,5,16,867.9823717,2236.021136,16,18
315,maize,cereals,well-drained loamy soils,4,5,114.8330454,503.8583943,5,16,483.7996359,857.7555618,16,18
316,maize,cereals,Red sandy loam,4,5,915.5354796,324.3413537,5,16,1438.6212,1132.921409,16,18
317,maize,cereals,Red lateritic loam,4,5,26.995344,69.10941841,5,16,372.6211933,2000.477554,16,18
318,maize,cereals,wide range of soils,4,5,254.1996956,413.0077324,5,16,1260.988442,1366.589908,16,18
319,maize,cereals,well-drained sandy loams or sandy soils ,4,5,593.9621362,220.5416236,5,16,978.7095441,1399.675888,16,18
320,maize,cereals,Loamy soil/ Lateritic soil,4,5,536.2221667,439.41436,5,16,1597.068881,2045.452545,16,18
321,maize,cereals, light to heavy soils ,4,5,355.7922355,666.4535449,5,16,1147.742001,683.6063967,16,18
322,maize,cereals, Any Loamy,4,5,95.45590309,489.0732205,5,16,1150.867341,474.5515972,16,18
323,maize,cereals,Silt Loam to loamy,4,5,250.2639789,338.0412865,5,16,1678.514801,1543.633885,16,18
324,maize,cereals,wide range of soils,4,5,475.6402558,251.7751737,5,16,1689.988673,957.5894504,16,18
325,maize,cereals,Loamy soil,4,5,584.140981,658.8763327,5,16,420.1342482,1194.037439,16,18
326,maize,cereals,Sandy loam,4,5,182.9545475,386.609501,5,16,1618.464361,1849.41978,16,18
327,maize,cereals,sandy soils to heavy cotton soils,4,5,837.8896977,878.1720109,5,16,985.8939633,2223.753183,16,18
328,maize,cereals,Red lateritic loam,4,5,487.5486702,408.4760133,5,16,1495.598048,1848.813337,16,18
329,maize,cereals,Sandy,4,5,817.3603016,832.9814308,5,16,1268.148532,1404.714025,16,18
330,maize,cereals,well-drained loamy soils,4,5,111.8536882,384.728162,5,16,614.8949995,1745.452397,16,18
331,maize,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,912.2512053,245.9890697,5,16,1086.550882,2101.798949,16,18
332,maize,cereals,Sandy Loam,4,5,666.3458782,90.07902834,5,16,798.3935226,1363.191555,16,18
333,maize,cereals,clay-based soil,4,5,778.4382074,303.6589488,5,16,1768.087846,1471.024509,16,18
334,maize,cereals,wide range of soils,4,5,266.7761641,735.8325234,5,16,656.4096563,783.8705823,16,18
335,maize,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,800.5731423,756.3016299,5,16,1171.009213,1225.140812,16,18
336,maize,cereals,Loamy Soil,4,5,335.3654035,325.3227744,5,16,676.1357972,696.9101732,16,18
337,maize,cereals, Any Loamy,4,5,178.0141598,180.636923,5,16,1623.541867,2209.561622,16,18
338,maize,cereals,Loamy,4,5,102.9562363,609.9226568,5,16,1204.052044,881.180562,16,18
339,maize,cereals, light to heavy soils ,4,5,101.1094793,271.0701241,5,16,1420.705771,2105.827198,16,18
340,maize,cereals,light or sandy loam soil,4,5,408.9033571,342.8344784,5,16,654.4321759,481.1224095,16,18
341,maize,cereals,all types of friable soil,4,5,689.7205729,957.5305097,5,16,1787.057209,2148.579254,16,18
342,maize,cereals,LoamySandy,4,5,790.0994418,240.1049092,5,16,1137.527426,1727.343671,16,18
343,maize,cereals,Silt Loam to loamy,4,5,173.6138647,263.6714484,5,16,1816.532991,719.4374447,16,18
344,maize,cereals,light or sandy loam soil,4,5,766.9711366,143.783708,5,16,912.5392184,1822.456025,16,18
345,maize,cereals,Well Drained,4,5,39.35875582,439.6701347,5,16,1107.494437,1489.954608,16,18
346,maize,cereals,Rich red loamy soil,4,5,901.4631093,798.686374,5,16,650.9097488,410.53664,16,18
347,maize,cereals,well-drained sandy loams or sandy soils ,4,5,241.5768066,408.557191,5,16,1690.296957,1697.846133,16,18
348,maize,cereals, well-drained sandy loams or sandy soils ,4,5,830.5783746,748.7516608,5,16,1603.934861,520.0570488,16,18
349,maize,cereals,Well Drained,4,5,69.58844558,632.2322593,5,16,412.3472709,1632.976422,16,18
350,maize,cereals,Alluvia or loamy and clayey soil,4,5,210.7737794,211.3477954,5,16,1251.219194,1559.405751,16,18
351,maize,cereals,Rich red loamy soil,4,5,284.3047534,368.3540276,5,16,1415.719216,1670.612234,16,18
352,maize,cereals,Sandy and Clay Loam,4,5,850.6476563,124.8775928,5,16,1099.454995,1473.81157,16,18
353,maize,cereals,Sandy Loam,4,5,33.83192398,443.8574017,5,16,569.586652,1743.60969,16,18
354,maize,cereals,Well grained deep loamy moist and alluviual soil,4,5,229.2263488,55.19197679,5,16,470.8338054,950.884497,16,18
355,maize,cereals,Sandy,4,5,105.8020291,597.933271,5,16,1456.307726,476.5667957,16,18
356,maize,cereals, Any Loamy,4,5,226.2580948,685.740855,5,16,1342.17273,524.5558624,16,18
357,maize,cereals,deep loam soils,4,5,916.8490426,327.4554087,5,16,1760.988766,909.0550639,16,18
358,maize,cereals,Alluvia or loamy and clayey soil,4,5,633.2652539,581.8383724,5,16,884.3830837,2036.352586,16,18
359,maize,cereals,light or sandy loam soil,4,5,155.493944,380.9926809,5,16,1504.199073,1850.236557,16,18
360,maize,cereals,Well drained loamy soil,4,5,683.1271229,22.88243972,5,16,1187.003503,1441.96385,16,18
361,maize,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,214.9002887,259.3663757,5,16,444.5800973,1728.790444,16,18
362,maize,cereals,Sandy,4,5,766.2995815,911.6143104,5,16,1138.177354,894.2751052,16,18
363,maize,cereals,Well Drained,4,5,425.1422662,525.1140704,5,16,396.0428183,1619.579105,16,18
364,maize,cereals,Rich red loamy soil,4,5,842.1382885,858.5499618,5,16,1482.13451,863.5028482,16,18
365,maize,cereals,wide range of soils,4,5,482.1467563,497.9182487,5,16,403.6773839,1579.276511,16,18
366,maize,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,654.4001252,44.82113506,5,16,742.60553,1415.856442,16,18
367,maize,cereals,all types of friable soil,4,5,921.9693021,901.1548539,5,16,1259.601756,541.0640148,16,18
368,maize,cereals,Red lateritic loam,4,5,453.7238023,234.2760842,5,16,1651.964711,1746.497277,16,18
369,maize,cereals,well-drained loamy soils,4,5,606.7958281,293.4171874,5,16,633.3042045,1461.967514,16,18
370,maize,cereals,Red sandy loam,4,5,561.5175708,437.7919168,5,16,360.9533558,887.58103,16,18
371,maize,cereals,well-drained soil,4,5,392.2012107,738.331053,5,16,975.3710633,1554.957508,16,18
372,maize,cereals,Red lateritic loam,4,5,159.8435257,343.2800362,5,16,436.1873367,2367.644032,16,18
373,maize,cereals,Loamy,4,5,357.824732,906.563063,5,16,834.6791554,1630.171861,16,18
374,maize,cereals,light or sandy loam soil,4,5,919.8969563,334.3125793,5,16,1531.205721,2257.487579,16,18
375,maize,cereals,Red lateritic loam,4,5,631.4879867,513.563077,5,16,1584.15172,1317.10951,16,18
376,maize,cereals,"clay, clay loam, or sandy loam soils",4,5,468.4675882,470.2887438,5,16,1009.942874,2143.362711,16,18
377,maize,cereals,Rich red loamy soil,4,5,359.8690068,192.1652085,5,16,1809.874918,567.9900064,16,18
378,maize,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,545.3648974,310.8494104,5,16,413.4740217,1416.454366,16,18
379,maize,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,210.4238607,899.0015124,5,16,1818.301831,1908.299015,16,18
380,maize,cereals,Red sandy loam,4,5,802.0429149,108.853837,5,16,713.8914951,475.8269975,16,18
381,maize,cereals,Silt Loam to loamy,4,5,745.9465431,688.3150683,5,16,1355.579278,2082.536633,16,18
382,maize,cereals,LoamySandy,4,5,482.7709423,484.8069176,5,16,733.040265,1335.891302,16,18
383,maize,cereals,wide range of soils,4,5,593.9720114,753.4423714,5,16,1087.78624,1820.684249,16,18
384,maize,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,180.14781,806.5429141,5,16,1112.042418,2250.821489,16,18
385,maize,cereals,Well Drained,4,5,727.8340328,485.3505048,5,16,781.1672457,978.0270211,16,18
386,maize,cereals,light or sandy loam soil,4,5,629.2891677,217.5814164,5,16,469.4398153,1310.000431,16,18
387,maize,cereals,sandy loam to clays of black cotton soils,4,5,40.30671056,503.2174776,5,16,1322.010788,2365.528881,16,18
388,maize,cereals,Loamy,4,5,135.4801902,60.451099,5,16,955.847481,2237.641794,16,18
389,maize,cereals,"alluvial,loamy ",4,5,265.4701259,612.6914196,5,16,391.4295786,1108.301757,16,18
390,maize,cereals,light or sandy loam soil,4,5,382.514631,947.6734871,5,16,856.5990064,517.0726375,16,18
391,maize,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,194.6222438,709.8277011,5,16,1567.52572,539.9383168,16,18
392,maize,cereals,Sandy Loam,4,5,840.8376127,844.071986,5,16,1462.931096,2063.752937,16,18
393,maize,cereals,Sandy and Clay Loam,4,5,220.0408555,903.7009535,5,16,669.7863571,1185.494837,16,18
394,maize,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,742.3850897,788.6616863,5,16,1643.811952,1932.243874,16,18
395,maize,cereals,deep loam soils,4,5,520.7071098,732.8419228,5,16,1826.542902,1753.269877,16,18
396,maize,cereals,light or sandy loam soil,4,5,560.2671748,521.1076543,5,16,1179.176278,787.223528,16,18
397,maize,cereals,medium to heavy black soil,4,5,58.85062593,689.0334269,5,16,508.6641242,569.1928889,16,18
398,maize,cereals,Alluvia or loamy and clayey soil,4,5,77.35099643,468.8695848,5,16,592.5168764,733.98005,16,18
399,maize,cereals,well-drained loamy soils,4,5,66.23109687,125.2518407,5,16,1042.579523,804.689867,16,18
400,maize,cereals,LoamySandy,4,5,134.9750618,146.2642615,5,16,457.0331458,1780.119783,16,18
401,maize,cereals,light or sandy loam soil,4,5,182.934932,631.4776944,5,16,1059.01098,516.5432001,16,18
402,maize,cereals,well-drained soil,4,5,940.8578842,43.51902143,5,16,1037.939564,666.9512208,16,18
403,maize,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,831.7062213,680.6798605,5,16,870.9721797,1530.328265,16,18
404,maize,cereals,Well grained deep loamy moist and alluviual soil,4,5,543.765178,211.9615718,5,16,917.7617466,1377.649288,16,18
405,sorghum,cereals,"clay, clay loam, or sandy loam soils",4,5,302.1878379,106.6034429,5,16,461.3876299,1757.975394,16,18
406,sorghum,cereals,well-drained loamy soils,4,5,853.4355807,469.1533444,5,16,551.3664188,1582.167982,16,18
407,sorghum,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,72.09818223,890.6456966,5,16,1315.717587,673.0479541,16,18
408,sorghum,cereals,wide range of soils,4,5,583.7044963,372.452737,5,16,554.7232416,1571.358852,16,18
409,sorghum,cereals,Sandy and Clay Loam,4,5,710.9992467,733.5405888,5,16,1229.981488,722.8380359,16,18
410,sorghum,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,422.3899803,852.5274506,5,16,782.2354377,2249.426695,16,18
411,sorghum,cereals,Well drained loamy soil,4,5,935.4285213,410.8293803,5,16,909.5839038,859.7183822,16,18
412,sorghum,cereals,Sandy and Clay Loam,4,5,262.1125759,147.0052637,5,16,715.4382736,450.3414551,16,18
413,sorghum,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,386.5552054,31.5500409,5,16,858.2659665,2054.820046,16,18
