,CROPS,SOIL,SOIL_PH,CROP_DURATION,WATERSOURCE,TEMP,WATER_REQUIRED,RELATIVE_HUMIDITY
263,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.08,918.0,79.87
264,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.09,918.0,79.77
265,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
266,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",23.46,1819.0,68.3
267,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",23.22,1758.0,66.56
268,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
269,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
270,rice,Alluvia or loamy and clayey soil,5.9,150.0,"irrigated,rainfall",22.46,1174.0,73.67
271,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",24.53,1800.0,66.57
272,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
273,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.52,1816.0,68.53
274,rice,Alluvia or loamy and clayey soil,5.8,150.0,"irrigated,rainfall",21.55,1047.0,74.93
275,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",24.55,1843.0,69.08
276,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",25.46,1808.0,65.37
277,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",20.17,918.0,79.65
278,rice,Alluvia or loamy and clayey soil,5.8,150.0,"irrigated,rainfall",25.03,1844.0,67.17
279,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
280,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
281,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
282,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
283,rice,Alluvia or loamy and clayey soil,6.3,150.0,"irrigated,rainfall",24.07,1637.0,70.1
284,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
285,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
286,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
287,rice,Alluvia or loamy and clayey soil,5.3,150.0,"irrigated,rainfall",20.29,921.0,79.33
288,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.08,918.0,79.82
289,rice,Alluvia or loamy and clayey soil,6.0,150.0,"irrigated,rainfall",25.23,1819.0,69.17
290,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
291,rice,Alluvia or loamy and clayey soil,6.2,150.0,"irrigated,rainfall",22.77,1322.0,72.31
292,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
293,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
294,rice,Alluvia or loamy and clayey soil,6.3,150.0,"irrigated,rainfall",25.48,1809.0,68.98
295,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",20.19,919.0,79.54
296,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.57,1811.0,68.69
297,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.09,918.0,79.84
298,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
299,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.58,1805.0,68.92
300,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.58,1805.0,68.92
301,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
302,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",23.67,1808.0,67.76
303,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
304,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
305,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",23.58,1836.0,71.53
306,rice,Alluvia or loamy and clayey soil,5.9,150.0,"irrigated,rainfall",25.24,1845.0,66.65
307,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
308,rice,Alluvia or loamy and clayey soil,5.8,150.0,"irrigated,rainfall",20.72,976.0,76.94
309,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
310,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
311,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
312,rice,Alluvia or loamy and clayey soil,5.6,150.0,"irrigated,rainfall",25.05,1818.0,65.78
313,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.08,918.0,79.88
314,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",20.19,918.0,79.62
315,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",24.44,1738.0,69.63
316,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
317,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
318,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",24.96,1757.0,65.02
319,rice,Alluvia or loamy and clayey soil,5.8,150.0,"irrigated,rainfall",24.98,1825.0,69.45
320,rice,Alluvia or loamy and clayey soil,6.2,150.0,"irrigated,rainfall",25.45,1810.0,69.0
321,rice,Alluvia or loamy and clayey soil,5.8,150.0,"irrigated,rainfall",21.39,1046.0,75.09
322,rice,Alluvia or loamy and clayey soil,6.2,150.0,"irrigated,rainfall",25.29,1842.0,67.65
323,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
324,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",24.33,1841.0,69.45
325,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",20.12,918.0,79.76
326,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
327,rice,Alluvia or loamy and clayey soil,6.3,150.0,"irrigated,rainfall",21.94,1305.0,73.32
328,rice,Alluvia or loamy and clayey soil,5.7,150.0,"irrigated,rainfall",24.82,1847.0,67.89
329,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",23.79,1838.0,69.65
330,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",23.66,1839.0,70.21
331,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.08,918.0,79.88
332,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
333,rice,Alluvia or loamy and clayey soil,5.9,150.0,"irrigated,rainfall",25.12,1829.0,68.94
334,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.55,1813.0,68.61
335,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",23.79,1616.0,71.02
336,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",20.75,987.0,75.83
337,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
338,rice,Alluvia or loamy and clayey soil,5.6,150.0,"irrigated,rainfall",24.89,1842.0,67.27
339,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
340,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",25.4,1731.0,64.03
341,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.34,1775.0,69.11
342,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.61,1804.0,68.89
343,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
344,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
345,rice,Alluvia or loamy and clayey soil,6.1,150.0,"irrigated,rainfall",25.35,1815.0,69.08
346,rice,Alluvia or loamy and clayey soil,5.8,150.0,"irrigated,rainfall",22.54,1615.0,67.55
347,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.54,1813.0,68.6
348,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",23.41,1840.0,70.21
349,rice,Alluvia or loamy and clayey soil,6.6,150.0,"irrigated,rainfall",22.91,1631.0,71.62
350,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
351,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.09,918.0,79.87
352,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
353,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
354,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
355,rice,Alluvia or loamy and clayey soil,5.3,150.0,"irrigated,rainfall",20.38,929.0,78.65
356,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
357,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
358,rice,Alluvia or loamy and clayey soil,6.2,150.0,"irrigated,rainfall",25.39,1813.0,69.05
359,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.44,1808.0,68.89
360,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",22.74,1853.0,72.58
361,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",25.46,1809.0,65.42
362,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
363,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
364,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",23.29,1841.0,71.89
365,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
366,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
367,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.08,918.0,79.84
368,rice,Alluvia or loamy and clayey soil,5.7,150.0,"irrigated,rainfall",24.89,1828.0,69.59
369,rice,Alluvia or loamy and clayey soil,5.9,150.0,"irrigated,rainfall",25.24,1845.0,66.66
370,rice,Alluvia or loamy and clayey soil,6.0,150.0,"irrigated,rainfall",25.19,1820.0,69.21
371,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.35,1810.0,69.01
372,rice,Alluvia or loamy and clayey soil,5.3,150.0,"irrigated,rainfall",23.86,1833.0,71.14
373,rice,Alluvia or loamy and clayey soil,5.8,150.0,"irrigated,rainfall",25.1,1843.0,66.45
374,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",24.28,1841.0,69.47
375,rice,Alluvia or loamy and clayey soil,6.3,150.0,"irrigated,rainfall",25.37,1833.0,68.0
376,rice,Alluvia or loamy and clayey soil,5.3,150.0,"irrigated,rainfall",24.08,1833.0,70.78
377,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",22.03,1571.0,70.49
378,rice,Alluvia or loamy and clayey soil,6.0,150.0,"irrigated,rainfall",25.22,1849.0,67.12
379,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.86
380,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
381,rice,Alluvia or loamy and clayey soil,5.7,150.0,"irrigated,rainfall",23.25,1670.0,69.56
382,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",24.86,1804.0,69.25
383,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.61,1804.0,68.9
384,rice,Alluvia or loamy and clayey soil,6.1,150.0,"irrigated,rainfall",25.28,1819.0,69.04
385,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
386,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",24.47,1841.0,68.37
387,rice,Alluvia or loamy and clayey soil,6.1,150.0,"irrigated,rainfall",25.23,1849.0,67.2
388,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
389,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
390,rice,Alluvia or loamy and clayey soil,6.0,150.0,"irrigated,rainfall",25.17,1821.0,69.22
391,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",22.22,1751.0,68.26
392,rice,Alluvia or loamy and clayey soil,5.6,150.0,"irrigated,rainfall",24.77,1830.0,69.75
393,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
394,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",21.64,965.0,76.76
395,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
396,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
397,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
398,rice,Alluvia or loamy and clayey soil,6.1,150.0,"irrigated,rainfall",25.23,1849.0,67.18
399,rice,Alluvia or loamy and clayey soil,5.8,150.0,"irrigated,rainfall",25.01,1824.0,69.41
400,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
401,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
402,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",25.45,1810.0,65.44
403,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",20.35,971.0,73.07
404,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.49,1791.0,68.99
405,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.3,1325.0,66.37
406,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.6,1804.0,68.91
407,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.58,1809.0,68.73
408,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
409,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
410,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
411,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",20.1,919.0,79.54
412,rice,Alluvia or loamy and clayey soil,5.3,150.0,"irrigated,rainfall",23.49,1804.0,66.27
413,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",24.22,1844.0,68.22
414,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.08,918.0,79.89
415,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",24.42,1842.0,69.1
416,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.41,1780.0,69.07
417,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.58,1805.0,68.92
418,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
419,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",23.21,1760.0,66.62
420,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.1,918.0,79.61
421,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
422,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",23.34,1841.0,70.42
423,rice,Alluvia or loamy and clayey soil,5.9,150.0,"irrigated,rainfall",25.09,1823.0,69.31
424,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
425,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.08,918.0,79.8
426,rice,Alluvia or loamy and clayey soil,5.9,150.0,"irrigated,rainfall",25.1,1822.0,69.29
427,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",24.55,1832.0,70.07
428,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",23.45,1545.0,70.74
429,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",25.51,1797.0,65.08
430,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
431,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",24.46,1832.0,70.21
432,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
433,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
434,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
435,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",20.81,942.0,77.65
436,rice,Alluvia or loamy and clayey soil,6.3,150.0,"irrigated,rainfall",25.36,1828.0,68.11
437,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",23.41,1833.0,69.13
438,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
439,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",22.55,1859.0,72.83
440,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
441,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.14,918.0,79.54
442,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
443,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.63,1804.0,68.89
444,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
445,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
446,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",23.37,1480.0,71.48
447,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
448,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
449,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",24.84,1802.0,65.69
450,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",24.34,1838.0,68.41
451,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
452,rice,Alluvia or loamy and clayey soil,6.2,150.0,"irrigated,rainfall",23.1,1445.0,70.99
453,rice,Alluvia or loamy and clayey soil,6.1,150.0,"irrigated,rainfall",25.25,1846.0,67.35
454,rice,Alluvia or loamy and clayey soil,6.1,150.0,"irrigated,rainfall",25.26,1846.0,67.4
455,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",25.08,1813.0,66.0
456,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",24.88,1827.0,66.62
457,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
458,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
459,rice,Alluvia or loamy and clayey soil,5.3,150.0,"irrigated,rainfall",23.9,1833.0,71.08
460,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.08,918.0,79.18
461,rice,Alluvia or loamy and clayey soil,6.0,150.0,"irrigated,rainfall",25.22,1819.0,69.18
462,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
463,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
464,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
465,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
466,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",20.94,1099.0,74.3
467,rice,Alluvia or loamy and clayey soil,5.5,150.0,"irrigated,rainfall",24.58,1832.0,70.03
468,rice,Alluvia or loamy and clayey soil,6.3,150.0,"irrigated,rainfall",25.55,1806.0,68.94
469,rice,Alluvia or loamy and clayey soil,6.2,150.0,"irrigated,rainfall",25.44,1810.0,69.01
470,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
471,rice,Alluvia or loamy and clayey soil,5.8,150.0,"irrigated,rainfall",25.0,1825.0,69.43
472,rice,Alluvia or loamy and clayey soil,5.1,150.0,"irrigated,rainfall",20.32,920.0,79.19
473,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
474,rice,Alluvia or loamy and clayey soil,5.7,150.0,"irrigated,rainfall",25.34,1828.0,66.04
475,rice,Alluvia or loamy and clayey soil,6.3,150.0,"irrigated,rainfall",25.36,1834.0,67.96
476,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.62,1804.0,68.87
477,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
478,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.09,918.0,79.83
479,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
480,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.89
481,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.08,918.0,79.87
482,rice,Alluvia or loamy and clayey soil,6.1,150.0,"irrigated,rainfall",25.26,1845.0,67.43
483,rice,Alluvia or loamy and clayey soil,5.4,150.0,"irrigated,rainfall",25.55,1790.0,64.87
484,rice,Alluvia or loamy and clayey soil,6.5,150.0,"irrigated,rainfall",25.63,1804.0,68.89
485,rice,Alluvia or loamy and clayey soil,5.3,150.0,"irrigated,rainfall",20.56,977.0,75.0
486,rice,Alluvia or loamy and clayey soil,5.0,150.0,"irrigated,rainfall",20.07,918.0,79.88
487,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.6,1804.0,68.91
488,rice,Alluvia or loamy and clayey soil,6.3,150.0,"irrigated,rainfall",25.2,1788.0,69.09
489,rice,Alluvia or loamy and clayey soil,6.4,150.0,"irrigated,rainfall",25.62,1804.0,68.89
490,rice,Alluvia or loamy and clayey soil,5.2,150.0,"irrigated,rainfall",25.69,1758.0,64.13
491,rice,Alluvia or loamy and clayey soil,6.1,150.0,"irrigated,rainfall",25.3,1817.0,69.12
